GRDC;GSIM;Error_m3/s;NRMSE;KGE;T-test;F-test;Distance_m;Months;Station_grdc;Station_gsim;River_grdc;River_gsim;Agree
4133450;US_0003308;0.176;0.001258709;1;0.995823272;0.497529198;6;411;NEAR MANISTIQUE, MI;NEAR MANISTIQUE, MI;MANISTIQUE RIVER;MANISTIQUE RIVER;1
4133500;US_0003416;0.167;0.000190307;1;0.999434623;0.499557557;4;421;NILES, MI;AT NILES, MI;SAINT JOSEPH RIVER;ST. JOSEPH RIVER;1
4133501;US_0003405;0.156;3.78E-06;1;1.00E+00;5.00E-01;2;422;MOTTVILLE, MI;AT MOTTVILLE, MI;SAINT JOSEPH RIVER;ST. JOSEPH RIVER;1
4133550;US_0003413;0.163;0.00288314;1;0.990428908;0.495330436;2;415;GOSHEN, IND.;AT GOSHEN, IN;ELKHART RIVER;ELKHART RIVER;1
4133650;US_0003433;0.025;9.07E-06;1;1.00E+00;5.00E-01;7;58;NEAR ALLEGAN, MI;NEAR ALLEGAN, MI;KALAMAZOO RIVER;KALAMAZOO RIVER;1
4133651;US_0003425;0.178;9.95E-06;1;1.00E+00;5.00E-01;3;420;NEAR BATTLE CREEK, MI;NEAR BATTLE CREEK, MI;KALAMAZOO RIVER;KALAMAZOO RIVER;1
4133652;US_0003422;0.081;2.76E-05;1;1.00E+00;5.00E-01;5;195;MARSHALL, MI;AT MARSHALL, MI;KALAMAZOO RIVER;KALAMAZOO RIVER;1
4133700;US_0003463;0.087;0.000590522;1;0.997948071;0.49883562;6;236;NEAR CROTON, MI;NEAR CROTON, MI;MUSKEGON RIVER;MUSKEGON RIVER;1
4133701;US_0003460;0.179;5.31E-06;1;1.00E+00;5.00E-01;3;424;EVART, MI;AT EVART, MI;MUSKEGON RIVER;MUSKEGON RIVER;1
4133750;US_0003457;0.198;0.00035414;1;0.998793644;0.499087583;4;412;GRAND RAPIDS, MICH.;AT GRAND RAPIDS, MI;GRAND RIVER;GRAND RIVER;1
4133751;US_0003445;0.167;5.80E-06;1;1.00E+00;5.00E-01;5;427;LANSING, MI;AT LANSING, MI;GRAND RIVER;GRAND RIVER;1
4133800;US_0003470;0.184;0.003278321;1;0.989109907;0.492083528;2;420;NEAR SHERMAN, MICH.;NEAR SHERMAN, MI;MANISTEE RIVER;MANISTEE RIVER;1
4133801;US_0003475;0.093;9.86E-06;1;1.00E+00;5.00E-01;7;225;NEAR WELLSTON, MI;NEAR WELLSTON, MI;MANISTEE RIVER;MANISTEE RIVER;1
4134300;US_0003533;0.164;0.00098047;1;0.996548126;0.498239686;5;422;MIDLAND, MI;AT MIDLAND, MI;TITTABAWASEE RIVER;TITTABAWASSEE RIVER;1
4134350;US_0003529;0.181;1.41E-05;1;1.00E+00;5.00E-01;60;419;NEAR MOUNT PLEASANT, MICH.;NEAR MOUNT PLEASANT, MI;CHIPPEWA RIVER;CHIPPEWA RIVER;1
4134500;US_0003513;0.169;1.55E-05;1;1.00E+00;5.00E-01;126;416;OWOSSO, MICH.;AT OWOSSO, MI;SHIAWASSEE RIVER;SHIAWASSEE RIVER;1
4134501;US_0003514;0.097;5.15E-05;1;1.00E+00;5.00E-01;6;237;NEAR FERGUS, MI;NEAR FERGUS, MI;SHIAWASSEE RIVER;SHIAWASSEE RIVER;1
4134600;US_0003522;0.176;1.31E-05;1;1.00E+00;5.00E-01;5;325;CASS CITY, MICH.;AT CASS CITY, MI;CASS RIVER;CASS RIVER;1
4134700;US_0003501;0.15;0.00150329;1;0.995018017;0.499216033;4;334;NEAR AU SABLE, MI;NEAR AU SABLE, MI;AU SABLE RIVER;AU SABLE RIVER;1
4134800;US_0003492;0.062;0.010216187;1;0.967428212;0.480482181;5;163;HERRON ROAD NEAR BOLTON, MI;AT HERRON ROAD NEAR BOLTON, MI;THUNDERBAY RIVER;THUNDER BAY RIVER;1
4135100;US_0003573;0.165;4.55E-06;1;1.00E+00;5.00E-01;5;427;NEAR MONROE, MICH.;NEAR MONROE, MI;RIVER RAISIN;RIVER RAISIN;1
4135200;US_0003601;0.207;6.35E-07;1;1.00E+00;5.00E-01;6;414;WATERVILLE, OHIO;AT WATERVILLE OH;MAUMEE RIVER;MAUMEE RIVER;1
4135201;US_0003588;0.018;0.012962349;1;0.965439224;0.493519963;4;47;ANTWERP, OH;AT ANTWERP OH;MAUMEE RIVER;MAUMEE RIVER;1
4135205;US_0003599;0.169;1.52E-06;1;1.00E+00;5.00E-01;6;413;NEAR DEFIANCE, OH;NEAR DEFIANCE OH;AUGLAIZE RIVER;AUGLAIZE RIVER;1
4135210;US_0003610;0.171;3.12E-06;1;1.00E+00;5.00E-01;4;414;NEAR FREMONT, OHIO;NEAR FREMONT OH;SANDUSKY RIVER;SANDUSKY RIVER;1
4135215;US_0003607;0.019;1.12E-05;1;1.00E+00;5.00E-01;3;32;NEAR MEXICO, OHIO;NEAR MEXICO OH;SANDUSKY RIVER;SANDUSKY RIVER;1
4135300;US_0003554;0.174;0.003233983;1;0.990307608;0.497592223;4;416;MORAVIAN DRIVE AT MT. CLEMENS, MI;AT MORAVIAN DRIVE AT MT. CLEMENS, MI;CLINTON RIVER;CLINTON RIVER;1
4135400;US_0003569;0.179;0.000785854;1;0.997591172;0.497793642;115;418;ANN ARBOR, MI;AT ANN ARBOR, MI;HURON RIVER;HURON RIVER;1
4135500;US_0003630;0.169;5.10E-06;1;1.00E+00;5.00E-01;4;419;PAINESVILLE, OH;NEAR PAINESVILLE OH;GRAND RIVER;GRAND RIVER;1
4135800;US_0003635;0.179;7.90E-06;1;1.00E+00;5.00E-01;119;409;GOWANDA, N.Y.;AT GOWANDA NY;CATTARAUGUS CREEK;CATTARAUGUS CREEK;1
4136300;US_0003662;0.119;1.65E-06;1;1.00E+00;5.00E-01;2;306;ROCHESTER, N.Y.;AT ROCHESTER NY;GENESEE RIVER;GENESEE RIVER;1
4136301;US_0003650;0.17;1.06E-05;1;1.00E+00;5.00E-01;3;422;PORTAGEVILLE, NY;AT PORTAGEVILLE NY;GENESEE RIVER;GENESEE RIVER;1
4136400;US_0003691;0.196;8.29E-07;1;1.00E+00;5.00E-01;9;414;LOCK 7, OSWEGO, NY;AT LOCK 7, OSWEGO NY;OSWEGO RIVER;OSWEGO RIVER;1
4136411;US_0003689;0.098;2.14E-06;1;1.00E+00;5.00E-01;15;220;COUGHDENOY, NY;AT CAUGHDENOY NY;ONEIDA RIVER;ONEIDA RIVER;1
4136500;US_0003700;0.178;1.13E-06;1;1.00E+00;5.00E-01;14;418;WATERTOWN, NY;AT WATERTOWN NY;BLACK RIVER;BLACK RIVER;1
4143310;US_0003704;0.17;2.24E-06;1;1.00E+00;5.00E-01;12;422;NEAR HEUVELTON, NY;NEAR HEUVELTON NY;OSWEGATCHIE RIVER;OSWEGATCHIE RIVER;1
4143500;US_0003712;0.188;0.00013649;1;0.999312493;0.499613529;14;407;BRASHER CENTER, N.Y.;AT BRASHER CENTER NY;SAINT REGIS RIVER;ST. REGIS RIVER;1
4143550;US_0003705;4.949;2.78E-06;1;1.00E+00;5.00E-01;15;412;CORNWALL(ONT.), NEAR MASSENA, N.Y.;AT CORNWALL ONT NEAR MASSENA NY;SAINT LAWRENCE RIVER;ST. LAWRENCE RIVER;1
4143710;US_0003718;0.17;1.35E-05;1;1.00E+00;5.00E-01;11;422;PLATTSBURGH, N.Y.;AT PLATTSBURGH NY;SARANAC RIVER;SARANAC RIVER;1
4143750;US_0003732;0.163;0.004161433;1;0.987900073;0.495167311;2;420;MIDDLEBURY, VT.;AT MIDDLEBURY, VT;OTTER CREEK;OTTER CREEK;1
4143770;US_0003749;0.178;0.000101046;1;0.999587616;0.499908585;4;428;EAST GEORGIA, VT.;AT EAST GEORGIA, VT;LAMOILLE RIVER;LAMOILLE RIVER;1
4143790;US_0003753;0.181;0.003942352;1;0.986712703;0.498814967;6;423;NEAR EAST BERKSHIRE, VT.;NEAR EAST BERKSHIRE, VT;MISSISQUOI RIVER;MISSISQUOI RIVER;1
4146050;US_0008397;0.195;1.50E-06;1;1.00E+00;5.00E-01;6;426;FERNDALE, WA;AT FERNDALE, WA;NOOKSACK RIVER;NOOKSACK RIVER;1
4146080;US_0008378;0.33;7.27E-07;1;1.00E+00;5.00E-01;5;418;NEAR MOUNT VERNON, WA;NEAR MOUNT VERNON, WA;SKAGIT RIVER;SKAGIT RIVER;1
4146081;US_0008376;0.307;7.12E-07;1;1.00E+00;5.00E-01;4;428;NEAR CONCRETE, WA;NEAR CONCRETE, WA;SKAGIT RIVER;SKAGIT RIVER;1
4146082;US_0008369;0.179;1.08E-06;1;1.00E+00;5.00E-01;7;413;MARBLEMOUNT, WA;AT MARBLEMOUNT, WA;SKAGIT RIVER;SKAGIT RIVER;1
4146083;US_0008366;0.172;0.000718557;1;0.996933162;0.499673472;4;418;NEWHALEM, WA;AT NEWHALEM, WA;SKAGIT RIVER;SKAGIT RIVER;1
4146085;US_0008374;0.175;1.43E-06;1;1.00E+00;5.00E-01;6;422;NEAR SAUK, WA;NEAR SAUK, WA;SAUK RIVER;SAUK RIVER;1
4146100;US_0008214;0.168;9.32E-07;1;1.00E+00;5.00E-01;1;410;NEAR CRESCENT CITY, CA;NEAR CRESCENT CITY CA;SMITH RIVER;SMITH RIVER;1
4146110;US_0008213;0.292;4.21E-07;1;1.00E+00;5.00E-01;2354;388;NEAR KLAMATH, CA;NEAR KLAMATH CA;KLAMATH RIVER;KLAMATH RIVER;1
4146111;US_0008194;0.172;1.15E-06;1;1.00E+00;5.00E-01;5;412;NEAR SEIAD VALLEY, CA;NEAR SEIAD VALLEY CA;KLAMATH RIVER;KLAMATH RIVER;1
4146112;US_0008187;0.194;3.12E-06;1;1.00E+00;5.00E-01;3;417;KENO, OR;AT KENO, OR;KLAMATH RIVER;KLAMATH RIVER;1
4146115;US_0008212;0.18;6.91E-07;1;1.00E+00;5.00E-01;186;419;HOOPA, CA;AT HOOPA CA;TRINITY RIVER;TRINITY RIVER;1
4146120;US_0008179;0.23;4.52E-06;1;1.00E+00;5.00E-01;2;424;ORICK, CA;AT ORICK CA;REDWOOD CREEK;REDWOOD CREEK;1
4146130;US_0008192;0.234;2.47E-05;1;1.00E+00;5.00E-01;3;416;NEAR YREKA, CA;NEAR YREKA CA;SHASTA RIVER;SHASTA RIVER;1
4146140;US_0008185;0.203;5.71E-06;1;1.00E+00;5.00E-01;63;422;BELOW SPRAGUE RIVER NEAR CHILOQUIN, OR;BELOW SPRAGUE RIVER NEAR CHILOQUIN,OR;WILLIAMSON RIVER;WILLIAMSON RIVER;1
4146141;US_0008181;0.101;2.23E-05;1;1.00E+00;5.00E-01;6;380;NEAR KLAMATH AGENCY, OR;NEAR KLAMATH AGENCY, OR;WILLIAMSON RIVER;WILLIAMSON RIVER;1
4146145;US_0008184;0.189;5.41E-05;1;1.00E+00;5.00E-01;156;421;NEAR CHILOQUIN, CA;NEAR CHILOQUIN, OR;SPRAGUE RIVER;SPRAGUE RIVER;1
4146150;US_0008231;0.178;2.30E-06;1;1.00E+00;5.00E-01;6;417;NEAR SATSOP, WASH.;NEAR SATSOP, WA;SATSOP RIVER;SATSOP RIVER;1
4146155;US_0008242;0.178;1.89E-06;1;1.00E+00;5.00E-01;6;426;U.S. HIGHWAY 101 NEAR FORKS, WASH.;AT US HIGHWAY 101 NEAR FORKS, WA;HOH RIVER;HOH RIVER;1
4146160;US_0008229;0.17;1.02E-06;1;1.00E+00;5.00E-01;162;421;PORTER, WASH.;AT PORTER, WA;CHEHALIS RIVER;CHEHALIS RIVER;1
4146161;US_0008227;0.195;1.48E-06;1;1.00E+00;5.00E-01;4;418;NEAR GRAND MOUND, WASH;NEAR GRAND MOUND, WA;CHEHALIS RIVER;CHEHALIS RIVER;1
4146165;US_0008249;0.006;2.12E-05;1;1.00E+00;5.00E-01;6;21;DUNGENESS, WA;AT DUNGENESS, WA;DUNGENESS RIVER;DUNGENESS RIVER;1
4146170;US_0008273;0.197;3.69E-06;1;1.00E+00;5.00E-01;6;423;MCKENNA, WA;AT MCKENNA, WA;NISQUALLY RIVER;NISQUALLY RIVER;1
4146175;US_0008240;0.199;1.84E-06;1;1.00E+00;5.00E-01;5;426;QUINAULT LAKE, WASH.;AT QUINAULT LAKE, WA;QUINAULT RIVER;QUINAULT RIVER;1
4146180;US_0008171;0.242;4.50E-07;1;1.00E+00;5.00E-01;4;412;SCOTIA, CALIF.;AT SCOTIA CA;EEL RIVER;EEL RIVER;1
4146185;US_0008241;0.16;0.008661376;1;0.972711113;0.455669056;7;423;NEAR CLEARWATER, WA;NEAR CLEARWATER, WA;QUEETS RIVER;QUEETS RIVER;1
4146190;US_0008354;0.219;8.13E-07;1;1.00E+00;5.00E-01;6;414;NEAR MONROE, WA;NEAR MONROE, WA;SNOHOMISH RIVER;SNOHOMISH RIVER;1
4146195;US_0008295;0.19;2.13E-06;1;1.00E+00;5.00E-01;5;416;PUYALLUP, WA;AT PUYALLUP, WA;PUYALLUP RIVER;PUYALLUP RIVER;1
4146200;US_0008162;0.213;2.13E-06;1;1.00E+00;5.00E-01;4;420;NEAR DOS RIOS, CA (MIDDLE FORK);NEAR DOS RIOS CA;EEL RIVER;MF EEL RIVER;1
4146210;US_0008147;0.173;9.00E-07;1;1.00E+00;5.00E-01;4;411;NEAR GUERNEVILLE, CA;NEAR GUERNEVILLE CA;RUSSIAN RIVER;RUSSIAN RIVER;1
4146220;US_0008338;0.182;2.18E-05;1;1.00E+00;5.00E-01;5;412;NEAR TANNER, WASH.;NEAR TANNER, WA;MIDDLE FORK SNOQUALMIE RIVER;MIDDLE FORK SNOQUALMIE RIVER;1
4146230;US_0008152;0.24;4.54E-06;1;1.00E+00;5.00E-01;235;422;NEAR NAVARRO, CA;NEAR NAVARRO CA;NAVARRO RIVER;NAVARRO RIVER;1
4146250;US_0008104;0.246;1.78E-05;1;1.00E+00;5.00E-01;5;418;HOUGH SPRING NEAR CLEARLAKE OAKS, CA;AT HOUGH SPRING NEAR CLEARLAKE OAKS CA;NORTH FORK CACHE CREEK;NF CACHE CREEK;1
4146270;US_0008096;0.246;9.01E-07;1;1.00E+00;5.00E-01;5;410;FAIR OAKS, CA;AT FAIR OAKS CA;AMERICAN RIVER;AMERICAN RIVER;1
4146281;US_0008059;0.391;6.75E-07;1;1.00E+00;5.00E-01;5;421;VERONA, CA;AT VERONA CA;SACRAMENTO RIVER;SACRAMENTO RIVER;1
4146300;US_0007938;0.008;4.36E-05;0.9999;1.00E+00;5.00E-01;5;44;NEAR BYRON, CA;NEAR BYRON CA;MARSH CREEK;MARSH CREEK;1
4146310;US_0007728;0.19;6.88E-05;0.9998;9.99E-01;5.00E-01;5;327;SAN GREGORIO, CA;AT SAN GREGORIO CA;SAN GREGORIO CREEK;SAN GREGORIO CREEK;1
4146320;US_0007697;0.272;6.35E-05;0.9994;9.98E-01;5.00E-01;2;414;BL BITTERWATER CREEK NEAR KING CITY,CA;BELOW BITTERWATER CREEK NEAR KING CITY CA;SAN LORENZO CREEK;SAN LORENZO CREEK;1
4146330;US_0007745;0.183;4.52E-05;1;1.00E+00;5.00E-01;1;262;NEAR SAN JOSE, CALIF.;NEAR SAN JOSE CA;ARROYO HONDO;ARROYO HONDO;1
4146340;US_0007740;0.064;4.67E-05;0.9999;1.00E+00;5.00E-01;3;163;NEAR GILROY, CA;NEAR GILROY CA;MIDDLE FORK COYOTE CREEK;COYOTE CREEK;1
4146350;US_0007752;0.132;2.23E-05;0.9999;1.00E+00;5.00E-01;5;413;BELOW LANG CANYON NEAR LIVERMORE, CA;BELOW LANG CYN NEAR LIVERMORE CA;ARROYO VALLE;ARROYO VALLE;1
4146360;US_0007903;0.178;0.000219606;1;0.999223596;0.49962374;6;409;NEAR VERNALIS, CA;NEAR VERNALIS CA;SAN JOAQUIN RIVER;SAN JOAQUIN RIVER;1
4146370;US_0008364;0.165;0.004559559;1;0.989093545;0.497914565;3;411;NEAR NEWHALEM, WA;NEAR NEWHALEM, WA;THUNDER CREEK;THUNDER CREEK;1
4146380;US_0007873;0.069;0.000161716;1;0.99963849;0.499840097;6;144;NEAR BUCK MEADOWS, CA;NEAR BUCK MEADOWS CA;CLAVEY RIVER;CLAVEY RIVER;1
4146390;US_0008246;0.062;5.80E-06;1;1.00E+00;5.00E-01;5;142;ABOVE LAKE MILLS NEAR PORT ANGELES, WA;ABOVE LAKE MILLS NEAR PORT ANGELES, WA;ELWHA RIVER;ELWHA RIVER;1
4146400;US_0007703;0.194;1.55E-06;1;1.00E+00;5.00E-01;6;426;NEAR SPRECKELS, CA;NEAR SPRECKELS CA;SALINAS RIVER;SALINAS RIVER;1
4146401;US_0008247;0.17;3.90E-06;1;1.00E+00;5.00E-01;5;424;MCDONALD BRIDGE NEAR PORT ANGELES, WA;AT MCDONALD BR NEAR PORT ANGELES, WA;ELWHA RIVER;ELWHA RIVER;1
4146410;US_0007669;0.196;5.52E-05;0.9999;1.00E+00;5.00E-01;3;415;BELOW BUCKHORN CANYON NEAR SANTA MARIA;BELOW BUCKHORN CYN NEAR SANTA MARIA CA;CUYAMA RIVER;CUYAMA RIVER;1
4146610;US_0007672;0.22;2.21E-05;1;1.00E+00;5.00E-01;1;319;NEAR SISQUOC, CA;NEAR SISQUOC CA;SISQUOC RIVER;SISQUOC RIVER;1
4146630;US_0007653;0.182;3.99E-05;0.9997;9.99E-01;5.00E-01;7;421;NEAR SANTA YNEZ, CA;NEAR SANTA YNEZ CA;SANTA CRUZ CREEK;SANTA CRUZ CREEK;1
4146650;US_0009061;0.18;0.000901864;1;0.996589586;0.492361534;6;410;NEAR ELKTON, OR;NEAR ELKTON, OR;UMPQUA RIVER;UMPQUA RIVER;1
4146670;US_0009092;0.199;6.46E-07;1;1.00E+00;5.00E-01;265;412;NEAR AGNESS, OREG.;NEAR AGNESS, OR;ROGUE RIVER;ROGUE RIVER;1
4146700;US_0007630;0.069;2.94E-06;1;1.00E+00;5.00E-01;4;248;MONTALVO, CA;AT MONTALVO CA;SANTA CLARA RIVER;SANTA CLARA RIVER;1
4146710;US_0007621;0.019;0.00077258;0.998;0.997668449;0.499346861;5;21;GORGE NEAR STAUFFER, CA;AT GORGE NEAR STAUFFER CA;LOCKWOOD CREEK;LOCKWOOD CREEK;1
4146900;US_0007510;0.225;1.70E-05;0.9999;1.00E+00;5.00E-01;2;408;OCEANSIDE, CA;AT OCEANSIDE CA;SAN LUIS REY RIVER;SAN LUIS REY RIVER;1
4146901;US_0009085;0.187;4.20E-05;1;1.00E+00;5.00E-01;6;414;RAYGOLD NEAR CENTRAL POINT, OREG;AT RAYGOLD NEAR CENTRAL POINT, OR;ROGUE RIVER;ROGUE RIVER;1
4146910;US_0007507;0.073;0.000140972;0.9992;0.998929121;0.499875872;5;78;NEAR WARNER SPRINGS, CA;NEAR WARNER SPRINGS CA;WEST FORK SAN LUIS REY RIVER;WF SAN LUIS REY RIVER;1
4146920;US_0007524;0.187;1.33E-05;0.9999;1.00E+00;5.00E-01;9423;389;YSIDORA, CA;AT YSIDORA CA;SANTA MARGARITA RIVER;SANTA MARGARITA RIVER;1
4146950;US_0007505;0.217;5.77E-05;0.9981;9.97E-01;5.00E-01;4;424;NEAR RAMONA, CA;NEAR RAMONA CA;SANTA MARIA CREEK;SANTA MARIA CREEK;1
4147010;US_0000036;0.266;0.029183449;1;0.913785443;0.374848582;317;409;WEST ENFIELD, ME.;AT WEST ENFIELD, MAINE;PENOBSCOT RIVER;PENOBSCOT RIVER;1
4147011;US_0000038;0.131;5.87E-07;1;1.00E+00;5.00E-01;172;195;EDDINGTON, ME;AT EDDINGTON, MAINE;PENOBSCOT RIVER;PENOBSCOT RIVER;1
4147030;US_0000003;0.237;5.67E-07;1;1.00E+00;5.00E-01;2826;411;BELOW FISH RIVER, FORT KENT,ME;BELOW FISH R, NEAR FORT KENT, MAINE;SAINT JOHN RIVER;ST. JOHN RIVER;1
4147050;US_0000048;0.183;1.29E-06;1;1.00E+00;5.00E-01;77;413;BINGHAM, ME.;AT BINGHAM, MAINE;KENNEBEC RIVER;KENNEBEC RIVER;1
4147051;US_0000055;0.184;7.52E-07;1;1.00E+00;5.00E-01;163;328;NORTH SIDNEY, ME;AT NORTH SIDNEY, MAINE;KENNEBEC RIVER;KENNEBEC RIVER;1
4147060;US_0000015;0.196;2.14E-06;1;1.00E+00;5.00E-01;68;424;BARING, ME;AT BARING, MAINE;SAINT CROIX RIVER;ST. CROIX RIVER;1
4147061;US_0000013;0.188;1.09E-05;1;1.00E+00;5.00E-01;122;413;VANCEBORO, ME;AT VANCEBORO, MAINE;SAINT CROIX RIVER;ST. CROIX RIVER;1
4147110;US_0000068;0.192;9.39E-07;1;1.00E+00;5.00E-01;10;415;NEAR AUBURN, ME.;NEAR AUBURN, MAINE;ANDROSCOGGIN RIVER;ANDROSCOGGIN RIVER;1
4147111;US_0000060;0.172;0.007165356;1;0.976153624;0.493047062;43;419;NEAR GORHAM, NH;NEAR GORHAM, NH;ANDROSCOGGIN RIVER;ANDROSCOGGIN RIVER;1
4147210;US_0000075;0.187;0.002187484;1;0.993525053;0.497698109;39;422;NEAR CONWAY, N.H.;NEAR CONWAY, NH;SACO RIVER;SACO RIVER;1
4147310;US_0000090;0.172;0.001250273;1;0.995610188;0.498034765;5;410;NEAR NEWMARKET, N.H.;NEAR NEWMARKET, NH;LAMPREY RIVER;LAMPREY RIVER;1
4147320;US_0001192;0.204;7.30E-07;1;1.00E+00;5.00E-01;4;412;NEAR RICHMOND, VA.;NEAR RICHMOND, VA;JAMES RIVER;JAMES RIVER;1
4147330;US_0001190;0.208;7.32E-07;1;1.00E+00;5.00E-01;4;415;CARTERSVILLE, VA;AT CARTERSVILLE, VA;JAMES RIVER;JAMES RIVER;1
4147340;US_0001199;0.178;3.65E-06;1;1.00E+00;5.00E-01;7;416;MATOACA, VA;AT MATOACA, VA;APPOMATTOX RIVER;APPOMATTOX RIVER;1
4147350;US_0000015;0.196;2.14E-06;1;1.00E+00;5.00E-01;68;424;BARING, ME;AT BARING, MAINE;SAINT CROIX RIVER;ST. CROIX RIVER;1
4147360;US_0000013;0.188;1.09E-05;1;1.00E+00;5.00E-01;122;413;VANCEBORO, ME;AT VANCEBORO, MAINE;SAINT CROIX RIVER;ST. CROIX RIVER;1
4147380;US_0000140;0.215;7.12E-07;1;1.00E+00;5.00E-01;3;411;BELOW CONCORD RIVER AT LOWELL, MA;AT LOWELL, MA;MERRIMACK RIVER;MERRIMACK RIVER BELOW CONCORD RIVER;1
4147381;US_0000121;0.207;0.000227923;1;0.999348136;0.499786159;5;414;NEAR GOFFS FALLS BELOW MANCHESTER, NH;BELOW MANCHESTER, NH;MERRIMACK RIVER;MERRIMACK RIVER NEAR GOFFS FALLS,;1
4147382;US_0000104;0.074;0.000171488;1;0.99953842;0.499825224;7;166;FRANKLIN JUNCTION, NH;AT FRANKLIN JUNCTION, NH;MERRIMACK RIVER;MERRIMACK RIVER;1
4147410;US_0000195;0.185;0.001332075;1;0.995596575;0.497126306;4;410;FORESTDALE, R.I.;AT FORESTDALE, RI;BRANCH RIVER;BRANCH RIVER;1
4147440;US_0000217;0.181;0.002081262;1;0.992944192;0.495307624;3;417;WESTERLY, R.I.;AT WESTERLY, RI;PAWCATUCK RIVER;PAWCATUCK RIVER;1
4147450;US_0000224;0.169;7.04E-06;1;1.00E+00;5.00E-01;4;417;NEAR WILLIMANTIC, CONN.;NEAR WILLIMANTIC, CT;SHETUCKET RIVER;SHETUCKET RIVER;1
4147460;US_0000310;0.349;5.81E-07;1;1.00E+00;5.00E-01;4;414;THOMPSONVILLE, CT;AT THOMPSONVILLE, CT;CONNECTICUT RIVER;CONNECTICUT RIVER;1
4147461;US_0000290;0.346;0.000945256;1;0.997154837;0.498993587;169;421;MONTAGUE CITY, MA;AT MONTAGUE CITY, MA;CONNECTICUT RIVER;CONNECTICUT RIVER;1
4147462;US_0000256;0.212;0.000953325;1;0.997042056;0.498629777;3;412;WEST LEBANON, NH;AT WEST LEBANON, NH;CONNECTICUT RIVER;CONNECTICUT RIVER;1
4147463;US_0000240;0.187;0.000793429;1;0.997231358;0.499261683;3;425;NORTH STRATFORD, NH;AT NORTH STRATFORD, NH;CONNECTICUT RIVER;CONNECTICUT RIVER;1
4147465;US_0000247;0.182;0.001095674;1;0.99631159;0.499175242;5;420;PASSUMPSIC, VT;AT PASSUMPSIC, VT;PASSUMPSIC RIVER;PASSUMPSIC RIVER;1
4147470;US_0000308;0.191;2.25E-05;1;1.00E+00;5.00E-01;5;410;HUNTINGTON, MASS. (WEST BRANCH);AT HUNTINGTON, MA;WESTFIELD RIVER;WEST BRANCH WESTFIELD RIVER;1
4147475;US_0000305;0.186;2.09E-05;1;1.00E+00;5.00E-01;6;425;INDIAN ORCHARD, MA;AT INDIAN ORCHARD, MA;CHICOPEE RIVER;CHICOPEE RIVER;1
4147480;US_0000324;0.029;3.79E-06;1;1.00E+00;5.00E-01;2;80;RAINBOW, CONN.;AT RAINBOW, CT.;FARMINGTON RIVER;FARMINGTON RIVER;1
4147490;US_0000355;0.189;1.88E-06;1;1.00E+00;5.00E-01;109;426;STEVENSON, CONN.;AT STEVENSON, CT;HOUSATONIC RIVER;HOUSATONIC RIVER;1
4147491;US_0000347;0.196;2.76E-06;1;1.00E+00;5.00E-01;351;426;GAYLORDSVILLE, CT;AT GAYLORDSVILLE, CT;HOUSATONIC RIVER;HOUSATONIC RIVER;1
4147500;US_0000444;0.294;4.47E-07;1;1.00E+00;5.00E-01;15;389;GREEN ISLAND, N.Y.;AT GREEN ISLAND NY;HUDSON RIVER;HUDSON RIVER;1
4147501;US_0000404;0.202;1.35E-06;1;1.00E+00;5.00E-01;10;413;FORT EDWARD, NY;AT FORT EDWARD NY;HUDSON RIVER;HUDSON RIVER;1
4147502;US_0000398;0.167;2.15E-05;1;1.00E+00;5.00E-01;20;419;NORTH CREEK, NY;AT NORTH CREEK NY;HUDSON RIVER;HUDSON RIVER;1
4147505;US_0000403;0.198;3.39E-06;1;1.00E+00;5.00E-01;15;412;STEWARTS BRIDGE NEAR HADLEY, NY;AT STEWARTS BRIDGE NEAR HADLEY NY;SACANDAGA RIVER;SACANDAGA RIVER;1
4147510;US_0000466;0.166;2.96E-06;1;1.00E+00;5.00E-01;22;417;GARDINER, N.Y.;AT GARDINER NY;WALLKILL RIVER;WALLKILL RIVER;1
4147540;US_0000523;0.259;0.000182677;1;0.999193612;0.499953966;6;404;LODI, N.J.;AT LODI NJ;SADDLE RIVER;SADDLE RIVER;1
4147600;US_0000679;0.255;0.001875057;1;0.9941205;0.498865852;6;410;TRENTON, N.J.;AT TRENTON NJ;DELAWARE RIVER;DELAWARE RIVER;1
4147601;US_0000637;0.192;0.002031161;1;0.993367971;0.497937395;4;405;MONTAGUE, NJ;AT MONTAGUE NJ;DELAWARE RIVER;DELAWARE RIVER;1
4147605;US_0000597;0.179;3.63E-06;1;1.00E+00;5.00E-01;9;418;FISHS EDDY, NY (EAST BRANCH);AT FISHS EDDY NY;DELAWARE RIVER;EAST BRANCH DELAWARE RIVER;1
4147606;US_0000610;0.142;3.85E-06;1;1.00E+00;5.00E-01;13;407;HALE EDDY, NY (WEST BRANCH);AT HALE EDDY NY;DELAWARE RIVER;WEST BRANCH DELAWARE RIVER;1
4147650;US_0000717;0.17;2.27E-06;1;1.00E+00;5.00E-01;5;428;POTTSTOWN, PA.;AT POTTSTOWN, PA;SCHUYLKILL RIVER;SCHUYLKILL RIVER;1
4147651;US_0000729;0.189;1.70E-06;1;1.00E+00;5.00E-01;2;420;PHILADELPHIA, PA;AT PHILADELPHIA, PA;SCHUYLKILL RIVER;SCHUYLKILL RIVER;1
